Date,Open,High,Low,Close,Adj Close,Volume;Adj CloseBTC
2021-07-25,2187.145508,2194.438232,2108.829834,2191.373779,2191.373779,14566483636;8181.390137
2021-07-26,2191.309814,2428.817139,2177.329590,2233.366699,2233.366699,29614324233;7951.580078
2021-07-27,2230.197021,2316.950195,2154.731201,2298.333496,2298.333496,23067480378;8165.009766
2021-07-28,2302.081299,2341.777832,2250.914063,2296.545410,2296.545410,18991302378;8192.150391
2021-07-29,2299.011963,2396.451904,2273.404785,2380.956787,2380.956787,16313373113;8218.459961
2021-07-30,2382.545166,2469.704834,2322.337158,2466.961426,2466.961426,20212848934;8180.47998
2021-07-31,2461.575684,2551.161133,2423.816162,2536.209961,2536.209961,18001710283;7780.439941
2021-08-01,2530.462891,2695.429443,2520.931885,2561.852051,2561.852051,22697987055;7624.910156
2021-08-02,2557.774658,2665.730957,2511.375244,2610.153320,2610.153320,22162754104;7567.149902
2021-08-03,2609.413086,2630.314209,2449.353516,2502.349609,2502.349609,22696753413;7434.390137
2021-08-04,2508.544922,2764.443604,2463.469482,2724.619873,2724.619873,25038698173;7032.850098
2021-08-05,2725.669678,2840.430664,2540.684082,2827.328857,2827.328857,31057928075;7068.47998
2021-08-06,2827.503418,2944.903320,2727.792725,2890.941650,2890.941650,26528577879;6951.799805
2021-08-07,2891.707520,3170.229736,2868.535645,3157.238770,3157.238770,33081467129;6753.120117
2021-08-08,3161.232666,3184.604004,2951.747314,3013.732666,3013.732666,28433638008;6305.799805
2021-08-09,3012.885742,3185.701172,2900.926025,3167.856201,3167.856201,31983260936;6568.22998
2021-08-10,3163.050049,3228.940674,3059.229004,3141.691162,3141.691162,27605221710;6184.709961
2021-08-11,3142.830322,3269.209473,3122.916504,3164.245117,3164.245117,26729035052;6295.72998
2021-08-12,3164.175781,3236.314697,2984.166992,3043.414307,3043.414307,25403699845;6322.689941
2021-08-13,3049.001221,3324.671631,3037.676025,3322.211670,3322.211670,23868866254;6297.569824
2021-08-14,3322.762695,3329.281006,3214.519775,3265.443359,3265.443359,19860862133;6199.709961
2021-08-15,3266.276123,3320.084229,3117.791748,3310.504150,3310.504150,22166205051;6308.52002
2021-08-16,3309.422119,3333.994873,3139.778564,3156.509521,3156.509521,23080039949;6334.72998
2021-08-17,3149.380371,3288.812744,2996.468262,3014.845947,3014.845947,25509056745;6580.629883
2021-08-18,3011.963623,3124.976074,2959.028320,3020.089844,3020.089844,21539248425;6423.759766
2021-08-19,3019.126953,3184.435547,2963.150146,3182.702148,3182.702148,19546290360;6506.069824
2021-08-20,3182.162598,3298.246582,3178.103760,3286.935303,3286.935303,20885619828;6308.529785
2021-08-21,3286.931641,3307.351563,3209.866211,3226.083984,3226.083984,18113977628;6488.759766
2021-08-22,3226.227295,3272.733154,3142.007080,3242.115479,3242.115479,15983278460;6376.709961
2021-08-23,3241.357422,3373.384277,3235.851318,3319.257324,3319.257324,20511110509;6534.879883
2021-08-24,3324.855469,3358.688232,3154.121338,3172.456299,3172.456299,20131028906;6719.959961
2021-08-25,3174.269775,3248.727295,3086.114990,3224.915283,3224.915283,18902728235;6763.189941
2021-08-26,3228.747314,3249.655273,3060.228760,3100.325439,3100.325439,17405668117;6707.259766
2021-08-27,3096.406006,3281.840576,3064.485107,3270.600830,3270.600830,18489602004;6884.640137
2021-08-28,3275.104492,3284.845947,3217.403564,3244.403320,3244.403320,13709633698;7096.279785
2021-08-29,3246.770996,3283.235596,3158.840332,3227.002686,3227.002686,13296586731;7047.160156
2021-08-30,3227.192627,3346.581055,3151.444580,3224.374268,3224.374268,19306924485;6978.22998
2021-08-31,3227.758057,3466.992188,3195.216553,3433.732666,3433.732666,27280502987;7037.580078
2021-09-01,3430.762451,3836.867432,3387.408447,3834.828125,3834.828125,30070890104;7193.25
2021-09-02,3825.027832,3830.711426,3726.750488,3790.989990,3790.989990,24387397330;7272.720215
2021-09-03,3787.486572,4022.469238,3712.678223,3940.614746,3940.614746,26207765094;7260.060059
2021-09-04,3937.910156,3969.448730,3837.931152,3887.828369,3887.828369,20806963328;7361.660156
2021-09-05,3886.331055,3979.186523,3838.487305,3952.133545,3952.133545,18371468576;6792.830078
2021-09-06,3951.520752,3968.426514,3868.994385,3928.379395,3928.379395,18674691198;6529.169922
2021-09-07,3926.527588,3945.314209,3062.222412,3426.394287,3426.394287,39131346397;6467.069824
2021-09-08,3428.378174,3559.121338,3224.764893,3497.315186,3497.315186,31738430771;6225.97998
2021-09-09,3452.548340,3562.992676,3400.517090,3427.340088,3427.340088,24118055831;6300.859863
2021-09-10,3425.564941,3512.571289,3157.059082,3211.505859,3211.505859,22355974097;6329.700195
2021-09-11,3209.030518,3346.526367,3208.961914,3270.278076,3270.278076,18627122934;6321.200195
2021-09-12,3270.291748,3462.468262,3235.109375,3410.134521,3410.134521,16810411424;6351.799805
2021-09-13,3407.471924,3426.502197,3121.514160,3285.511719,3285.511719,22721552948;6517.310059
2021-09-14,3286.316406,3429.169678,3273.630859,3429.169678,3429.169678,19125420848;6512.709961
2021-09-15,3431.217285,3615.282715,3365.913086,3615.282715,3615.282715,17548551804;6543.200195
2021-09-16,3613.073730,3673.310791,3489.805664,3571.294922,3571.294922,20093903064;6517.180176
2021-09-17,3569.568115,3589.305176,3356.449951,3398.538818,3398.538818,17722363229;6281.200195
2021-09-18,3397.422852,3540.807617,3371.892334,3432.018311,3432.018311,15995220233;6371.299805
2021-09-19,3433.287842,3448.322021,3286.172363,3329.447998,3329.447998,14257609743;6398.540039
2021-09-20,3329.670654,3343.325439,2940.839111,2958.993408,2958.993408,27371684581;6519.669922
2021-09-21,2977.310547,3101.697510,2676.407471,2764.431152,2764.431152,30405062665;6734.950195
2021-09-22,2763.209229,3089.083008,2741.440674,3077.867920,3077.867920,23742102645;6721.97998
2021-09-23,3077.974365,3173.544678,3038.097900,3155.523682,3155.523682,18516291047;6710.629883
2021-09-24,3154.562012,3159.644043,2747.337646,2931.669189,2931.669189,25595422789;6595.410156
2021-09-25,2930.884766,2968.994629,2818.970459,2925.565674,2925.565674,18932786754;6446.470215
2021-09-26,2926.343018,3114.857422,2744.583008,3062.265381,3062.265381,21172766310;6495.0
2021-09-27,3065.837891,3163.665039,2932.692871,2934.138916,2934.138916,19164053681;6676.75
2021-09-28,2928.963379,2970.770508,2793.360596,2807.296631,2807.296631,16895079070;6644.129883
2021-09-29,2809.297607,2946.881348,2786.988281,2853.143311,2853.143311,15763456158;6601.959961
2021-09-30,2852.558838,3046.519531,2840.289551,3001.678955,3001.678955,17661065099;6625.560059
2021-10-01,3001.129395,3329.853516,2978.654297,3307.516113,3307.516113,22307625573;6589.620117
2021-10-02,3308.870361,3464.837402,3260.027588,3391.694336,3391.694336,19202671704;6556.100098
2021-10-03,3390.767578,3484.605713,3348.120117,3418.358643,3418.358643,15516566862;6502.589844
2021-10-04,3418.776367,3434.775391,3283.448730,3380.089111,3380.089111,17747154101;6576.689941
2021-10-05,3381.784424,3541.451660,3365.817627,3518.518555,3518.518555,16632591670;6622.47998
2021-10-06,3516.570313,3622.551270,3354.469727,3580.562012,3580.562012,21855226591;6588.310059
2021-10-07,3576.814453,3650.013184,3479.909180,3587.974854,3587.974854,19090322927;6602.950195
2021-10-08,3587.832764,3667.957520,3547.828125,3563.759277,3563.759277,16222029488;6652.22998
2021-10-09,3559.997803,3628.237305,3544.640381,3575.716797,3575.716797,12707036942;6642.640137
2021-10-10,3575.020508,3603.244873,3414.970947,3425.852783,3425.852783,16171746693;6585.529785
2021-10-11,3419.726807,3622.289551,3385.761719,3545.354004,3545.354004,18579189588;6256.240234
2021-10-12,3546.477783,3546.477783,3407.338135,3492.573242,3492.573242,18109578443;6274.580078
2021-10-13,3492.753662,3607.741699,3417.602051,3606.201660,3606.201660,16211275589;6285.990234
2021-10-14,3604.958984,3819.258545,3590.275146,3786.014160,3786.014160,19443499909;6290.930176
2021-10-15,3790.154297,3895.466309,3735.363525,3862.634766,3862.634766,20966841512;6596.540039
2021-10-16,3865.666504,3962.453125,3805.885986,3830.382080,3830.382080,16578095629;6596.109863
2021-10-17,3829.858887,3914.897949,3660.723389,3847.104492,3847.104492,15908090346;6544.430176
2021-10-18,3847.729980,3888.209229,3686.750488,3748.760254,3748.760254,17386204158;6476.709961
2021-10-19,3747.162842,3883.928711,3736.780273,3877.650879,3877.650879,15998757133;6465.410156
2021-10-20,3877.730957,4167.472168,3833.288086,4155.992188,4155.992188,20338319988;6489.189941
2021-10-21,4161.713379,4366.088379,4032.483887,4054.322754,4054.322754,28220661820;6482.350098
2021-10-22,4055.686523,4162.975586,3908.340332,3970.181885,3970.181885,19432937968;6487.160156
2021-10-23,3971.356445,4171.663574,3944.631836,4171.663574,4171.663574,14781537792;6475.740234
2021-10-24,4171.855957,4185.729492,3967.120361,4087.903076,4087.903076,14978083638;6495.839844
2021-10-25,4084.425781,4236.666992,4072.034668,4217.876953,4217.876953,15995727040;6476.290039
2021-10-26,4217.337891,4289.131348,4106.823730,4131.102051,4131.102051,17157714562;6474.75
2021-10-27,4132.173340,4299.152832,3930.257324,3930.257324,3930.257324,26219530404;6480.379883
2021-10-28,3924.815430,4293.150879,3905.706055,4287.318848,4287.318848,25958154575;6486.390137
2021-10-29,4288.686523,4455.735352,4271.707520,4414.746582,4414.746582,22967641914;6332.629883
2021-10-30,4414.243652,4426.848633,4252.494141,4325.650391,4325.650391,14615490626;6334.27002
2021-10-31,4322.744141,4394.449707,4179.016113,4288.074219,4288.074219,17498160238;6317.609863
2021-11-01,4288.217285,4377.322266,4160.966797,4324.626953,4324.626953,17985288261;6377.779785
2021-11-02,4322.500977,4599.948242,4288.686523,4584.798828,4584.798828,20794448222;6388.439941
2021-11-03,4589.684570,4664.910156,4462.976074,4607.193848,4607.193848,21220463155;6361.259766
2021-11-04,4604.678711,4606.516113,4426.622559,4537.324219,4537.324219,18415244464;6376.129883
2021-11-05,4537.423340,4570.895996,4447.487305,4486.243164,4486.243164,15086003586;6419.660156
2021-11-06,4482.647949,4530.997070,4334.973633,4521.581055,4521.581055,14429076700;6461.009766
2021-11-07,4523.981934,4640.921875,4510.984375,4620.554688,4620.554688,13541376033;6530.140137
2021-11-08,4619.649414,4822.363281,4619.649414,4812.087402,4812.087402,19290896267;6453.720215
2021-11-09,4810.071289,4837.589355,4718.039063,4735.068848,4735.068848,20834172627;6385.620117
2021-11-10,4733.362793,4859.502930,4485.093262,4636.174316,4636.174316,22748160545;6409.220215
2021-11-11,4635.453613,4778.059082,4580.990234,4730.384277,4730.384277,17933201129;6411.27002
2021-11-12,4724.306641,4808.738770,4510.920410,4667.115234,4667.115234,18316060208;6371.27002
2021-11-13,4666.719238,4702.115234,4582.180664,4651.460449,4651.460449,14457436261;6359.490234
2021-11-14,4648.632813,4689.842773,4516.935547,4626.358887,4626.358887,12172962219;5738.350098
2021-11-15,4627.090820,4764.636230,4546.599121,4557.503906,4557.503906,16275851299;5648.029785
2021-11-16,4570.478027,4891.704590,4144.334961,4216.365234,4216.365234,27417502801;5575.549805
2021-11-17,4213.910645,4300.306641,4107.125977,4287.593750,4287.593750,22183461850;5554.330078
2021-11-18,4287.802246,4343.557129,3959.227783,4000.650879,4000.650879,21383250893;5623.540039
2021-11-19,3995.729492,4311.713867,3982.917480,4298.306641,4298.306641,20626269711;4871.490234
2021-11-20,4298.350586,4434.388184,4209.242676,4409.931152,4409.931152,15448261277;4451.870117
2021-11-21,4412.195313,4422.491699,4255.455078,4269.732910,4269.732910,14094831413;4602.169922
2021-11-22,4266.509277,4302.022949,4033.572266,4088.457764,4088.457764,19752218877;4365.939941
2021-11-23,4089.680420,4385.483398,4069.766602,4340.763672,4340.763672,22133497059;4347.109863
2021-11-24,4340.036133,4376.875977,4176.183594,4239.981445,4239.981445,21838037128;3880.76001
2021-11-25,4271.394531,4550.518066,4249.774414,4274.743164,4274.743164,18705358318;4009.969971
2021-11-26,4522.208984,4550.842285,3933.506592,4030.908936,4030.908936,26281795488;3779.129883
2021-11-27,4042.999023,4187.684082,4033.513916,4096.912109,4096.912109,16515693874;3820.719971
2021-11-28,4101.648926,4297.916504,3989.969971,4294.453613,4294.453613,15953126340;4257.419922
2021-11-29,4296.946777,4460.848633,4284.504883,4445.104980,4445.104980,19086475837;4278.84668
2021-11-30,4447.768066,4753.266113,4358.074219,4631.479004,4631.479004,28626354111;4017.268555
2021-12-01,4623.679688,4780.732422,4530.272461,4586.990234,4586.990234,27634826695;4214.671875
2021-12-02,4586.333008,4628.919922,4441.507813,4511.302246,4511.302246,21502671027;4139.87793
2021-12-03,4514.355957,4647.289063,4100.145508,4220.706055,4220.706055,25879591528;3894.130859
2021-12-04,4227.762207,4242.725586,3525.494141,4119.587402,4119.587402,38478999182;3956.893799
2021-12-05,4119.628906,4246.923340,4040.217529,4198.322754,4198.322754,25533062707;3753.994873
2021-12-06,4199.000000,4375.520508,3930.806641,4358.737305,4358.737305,28229518513;3521.101807
2021-12-07,4358.586914,4428.589355,4264.323730,4315.061523,4315.061523,22366213354;3419.937256
2021-12-08,4311.674316,4453.112305,4234.537598,4439.357910,4439.357910,18704315119;3476.114746
2021-12-09,4433.024902,4482.313965,4078.844238,4119.815918,4119.815918,22296131874;3614.234375
2021-12-10,4113.588379,4227.111816,3897.767578,3908.496094,3908.496094,28014595631;3502.656006
2021-12-11,3909.667725,4095.648438,3846.054443,4084.452393,4084.452393,19131502454;3424.588135
2021-12-12,4084.811279,4173.608887,3993.055908,4134.453125,4134.453125,14057603914;3486.950195
2021-12-13,4136.359863,4145.955078,3680.609131,3784.226807,3784.226807,23999841386;3313.677246
2021-12-14,3782.822754,3866.633789,3700.104736,3745.440430,3745.440430,23836759957;3242.484863
2021-12-15,3862.251465,4086.372803,3664.719971,4018.388672,4018.388672,26411188833;3236.761719
2021-12-16,4020.415039,4110.368652,3956.057129,3962.469727,3962.469727,19825531254;3252.839111
2021-12-17,3959.012451,3992.792480,3711.424561,3879.486572,3879.486572,23143541098;3545.864746
2021-12-18,3880.291504,3993.829834,3774.614990,3960.860107,3960.860107,19530895889;3696.059082
2021-12-19,3960.872314,4018.658447,3894.398682,3922.592529,3922.592529,16167785597;3745.950684
2021-12-20,3923.695801,3980.098633,3759.403320,3933.844482,3933.844482,21589690675;4134.441406
2021-12-21,3938.463867,4058.821289,3918.837891,4020.260010,4020.260010,16388555198;3896.543701
2021-12-22,4018.695801,4073.791504,3947.690186,3982.099609,3982.099609,13921756199;4014.182617
2021-12-23,3981.961670,4149.026855,3897.234375,4108.015625,4108.015625,18007273742;3998.980225
2021-12-24,4111.345215,4134.106445,4029.064453,4047.982910,4047.982910,12769090623;4078.599121
2021-12-25,4049.781982,4138.564941,4027.927002,4093.281006,4093.281006,10894785525;3815.490723
2021-12-26,4094.151611,4105.023926,4013.026367,4067.328125,4067.328125,11197244172;3857.297607
2021-12-27,4064.746338,4126.001465,4033.492432,4037.547607,4037.547607,11424360002;3654.833496
2021-12-28,4037.538086,4037.538086,3769.280029,3800.893066,3800.893066,17299472803;3923.918701
2021-12-29,3797.436279,3827.981934,3612.795898,3628.531738,3628.531738,15722555672;3820.408691
2021-12-30,3632.219727,3767.559814,3595.204834,3713.852051,3713.852051,12925377999;3865.952637
2021-12-31,3713.430176,3807.288818,3636.869873,3682.632813,3682.632813,14157285268;3742.700439
2022-01-01,3683.047119,3769.917969,3682.286621,3769.697021,3769.697021,9776191466;3843.52002
2022-01-02,3769.298340,3836.161865,3727.357422,3829.564941,3829.564941,9881471548;3943.409424
2022-01-03,3829.535645,3836.198730,3698.047607,3761.380371,3761.380371,12080777893;3836.741211
2022-01-04,3761.361572,3876.785156,3723.349854,3794.056641,3794.056641,14030925983;3857.717529
2022-01-05,3794.269043,3842.059814,3456.745361,3550.386963,3550.386963,18061338502;3845.19458
2022-01-06,3549.708984,3549.708984,3335.376709,3418.408203,3418.408203,24293791313;4076.632568
2022-01-07,3417.837891,3420.461914,3117.381348,3193.210449,3193.210449,24494179209;4025.248291
2022-01-08,3193.502441,3240.304443,3020.880859,3091.972656,3091.972656,16037732700;4030.8479
2022-01-09,3091.696289,3206.790771,3075.911377,3157.751465,3157.751465,12334683863;4035.296387
2022-01-10,3157.570557,3177.213379,2947.683594,3083.097900,3083.097900,19535744145;3678.924561
2022-01-11,3082.990967,3247.511963,3061.140625,3238.111572,3238.111572,15211447193;3687.365479
2022-01-12,3238.449951,3401.219971,3216.718018,3372.258301,3372.258301,16662871689;3661.301025
2022-01-13,3372.104980,3396.969727,3247.917480,3248.288574,3248.288574,15294466275;3552.953125
2022-01-14,3248.648682,3330.766113,3203.823730,3310.001465,3310.001465,13562957230;3706.052246
2022-01-15,3309.844238,3364.537842,3278.670898,3330.530762,3330.530762,9619999078;3630.675293
2022-01-16,3330.387207,3376.401123,3291.563721,3350.921875,3350.921875,9505934874;3655.006836
2022-01-17,3350.947266,3355.819336,3157.224121,3212.304932,3212.304932,12344309617;3678.563965
2022-01-18,3212.287598,3236.016113,3096.123535,3164.025146,3164.025146,13024154091;3657.839355
2022-01-19,3163.850342,3171.158447,3055.212402,3095.825928,3095.825928,13187424144;3728.568359
2022-01-20,3095.271729,3265.336914,3000.908203,3001.120117,3001.120117,10645922764;3601.013672
2022-01-21,3002.956787,3029.081055,2496.812988,2557.931641,2557.931641,26796291874;3576.032471
2022-01-22,2561.145264,2615.247314,2330.247314,2405.181152,2405.181152,27369692036;3604.577148
2022-01-23,2406.924316,2542.144775,2381.515137,2535.039063,2535.039063,16481489511;3585.123047
2022-01-24,2535.891113,2537.208496,2172.301270,2440.352295,2440.352295,28220804648;3600.865479
2022-01-25,2440.393555,2498.507080,2359.384766,2455.935059,2455.935059,16179776932;3599.765869
2022-01-26,2455.579102,2705.784180,2417.683105,2468.030273,2468.030273,21229909340;3602.460449
2022-01-27,2467.188477,2510.451660,2328.452148,2423.001221,2423.001221,16126522783;3583.96582
2022-01-28,2421.646973,2548.778564,2367.833740,2547.092041,2547.092041,14666227351;3470.450439
2022-01-29,2546.590576,2627.609375,2526.989746,2597.084717,2597.084717,11172062661;3448.116943
2022-01-30,2598.564941,2631.408447,2550.460938,2603.466553,2603.466553,9501221177;3486.181641
2022-01-31,2603.263428,2697.735352,2489.072266,2688.278809,2688.278809,13778234614;3457.792725
2022-02-01,2687.898926,2802.315430,2682.621826,2792.117188,2792.117188,13194846235;3487.945313
2022-02-02,2791.958984,2802.212158,2630.120361,2682.854004,2682.854004,13876301217;3521.060791
2022-02-03,2682.226074,2712.482666,2587.783447,2679.162598,2679.162598,12755505065;3464.013428
2022-02-04,2681.057617,2983.586914,2675.443848,2983.586914,2983.586914,18987223729;3459.154053
2022-02-05,2984.446045,3054.130127,2966.781006,3014.648193,3014.648193,13102093957;3466.357422
2022-02-06,3014.959717,3061.261230,2965.429932,3057.476074,3057.476074,9466018022;3413.767822
2022-02-07,3057.422119,3182.528320,3002.927002,3142.470703,3142.470703,15197063785;3399.47168
2022-02-08,3143.008545,3219.472656,3038.377930,3122.608643,3122.608643,17136080906;3666.780273
2022-02-09,3121.182617,3263.155762,3063.160156,3239.457031,3239.457031,13951308490;3671.203613
2022-02-10,3240.113037,3271.316162,3070.378174,3077.482178,3077.482178,18629485080;3690.188232
2022-02-11,3077.413086,3127.450684,2888.707764,2927.383545,2927.383545,16043881065;3648.430664
2022-02-12,2927.386475,2980.079346,2870.177002,2917.362793,2917.362793,11254355757;3653.528564
2022-02-13,2916.789551,2947.776611,2845.397705,2883.463379,2883.463379,9054963563;3632.070557
2022-02-14,2880.187744,2957.963623,2840.257568,2933.479004,2933.479004,12164552172;3616.880859
2022-02-15,2933.729004,3185.520752,2917.857178,3179.877197,3179.877197,13921257873;3620.810791
2022-02-16,3180.446777,3181.616943,3055.168213,3127.830078,3127.830078,12352406833;3629.787598
2022-02-17,3126.858398,3154.615234,2861.852051,2881.481934,2881.481934,15860206214;3673.836182
2022-02-18,2884.340576,2937.308594,2761.643311,2785.727539,2785.727539,15748173433;3915.714355
2022-02-19,2784.872803,2826.347900,2707.378418,2763.701172,2763.701172,9774183169;3947.094482
2022-02-20,2763.756592,2763.756592,2585.946289,2628.648438,2628.648438,11641437834;3999.820557
2022-02-21,2627.665527,2752.458496,2568.254395,2573.816162,2573.816162,18646392740;3954.118164
2022-02-22,2572.898682,2648.916748,2510.678711,2639.299316,2639.299316,16360200507;4005.526611
2022-02-23,2639.447021,2741.368408,2587.412842,2590.359619,2590.359619,13382637240;4142.526855
2022-02-24,2588.166260,2689.047607,2308.914795,2598.067139,2598.067139,29312342666;3810.42749
2022-02-25,2598.436279,2821.972412,2579.208008,2764.535645,2764.535645,17208902048;3882.696289
2022-02-26,2764.989502,2849.424072,2745.009033,2781.111816,2781.111816,11724648351;3854.35791
2022-02-27,2780.504395,2831.125488,2581.615723,2621.801758,2621.801758,16150857254;3851.047363
2022-02-28,2621.172119,2929.180420,2586.388184,2919.201172,2919.201172,19266124733;3854.7854
2022-03-01,2919.775879,3029.651611,2868.938965,2972.485107,2972.485107,18757425786;3859.58374
2022-03-02,2972.471924,3026.868164,2919.943115,2950.118408,2950.118408,16636517503;3864.415039
2022-03-03,2950.156738,2964.673340,2797.319336,2834.468994,2834.468994,13091199728;3847.175781
2022-03-04,2834.987305,2835.176270,2587.748291,2617.156006,2617.156006,14496939024;3761.557129
2022-03-05,2618.473633,2679.102539,2596.989990,2664.831055,2664.831055,8072368396;3896.375
2022-03-06,2664.943604,2673.637207,2555.037354,2555.037354,2555.037354,8872976607;3903.942627
2022-03-07,2555.297607,2639.943115,2455.593750,2497.771240,2497.771240,14594098731;3911.484375
2022-03-08,2497.721436,2618.166016,2489.755127,2576.747559,2576.747559,13922922903;3901.131592
2022-03-09,2577.165283,2761.796387,2573.655273,2729.783447,2729.783447,14173665398;3963.313721
2022-03-10,2729.116455,2729.116455,2566.193115,2608.048584,2608.048584,13292477213;3951.599854
2022-03-11,2608.271240,2664.558594,2534.688232,2559.562988,2559.562988,12382419582;3905.227295
2022-03-12,2559.660645,2606.438721,2559.126953,2574.754150,2574.754150,6532996574;3909.15625
2022-03-13,2573.488037,2594.549805,2503.885254,2518.944580,2518.944580,8632000379;3906.717285
2022-03-14,2518.486328,2604.034424,2505.299316,2590.696045,2590.696045,11244398839;3924.369141
2022-03-15,2590.668945,2662.329590,2515.765869,2620.149658,2620.149658,12861105614;3960.911133
2022-03-16,2620.028564,2781.307129,2610.764404,2772.055664,2772.055664,17915109769;4048.72583
2022-03-17,2771.964111,2826.160645,2751.560791,2814.854492,2814.854492,12685265194;4025.229004
2022-03-18,2814.434570,2973.616211,2774.855713,2945.343018,2945.343018,15830879093;4032.507324
2022-03-19,2944.721680,2979.987061,2910.802246,2946.257080,2946.257080,11576463120;4071.190186
2022-03-20,2946.547607,2956.965576,2826.107422,2860.459229,2860.459229,12684727326;4087.476318
2022-03-21,2860.103271,2954.556641,2838.250488,2897.976563,2897.976563,15206116098;4029.326904
2022-03-22,2897.774170,3040.382813,2892.544434,2973.131104,2973.131104,16830539230;4023.968262
2022-03-23,2973.145020,3036.752197,2933.306641,3031.067139,3031.067139,16008767658;4035.826416
2022-03-24,3031.060791,3118.387695,3012.326660,3108.062012,3108.062012,18070503166;4022.168213
2022-03-25,3108.448975,3183.958008,3087.490723,3106.671387,3106.671387,17030503831;3963.070557
2022-03-26,3106.405273,3146.825439,3091.825439,3143.178955,3143.178955,8876420740;3985.080811
2022-03-27,3143.795654,3291.577637,3129.997803,3291.577637,3291.577637,13431866834;4087.066162
2022-03-28,3292.322510,3424.019287,3279.027100,3336.634521,3336.634521,20620450770;4069.107178
2022-03-29,3335.021240,3470.186279,3335.021240,3401.987793,3401.987793,19533323636;4098.374512
2022-03-30,3401.526123,3435.286133,3349.237061,3385.157959,3385.157959,15302506131;4106.660156
2022-03-31,3385.289307,3435.128418,3272.934570,3281.642822,3281.642822,17685495686;4105.404297
2022-04-01,3282.576172,3467.555908,3223.891357,3449.552246,3449.552246,20982988937;4158.183105
2022-04-02,3449.788574,3521.284668,3442.000244,3445.059326,3445.059326,23571556215;4879.87793
2022-04-03,3444.810547,3573.960205,3421.259766,3522.833496,3522.833496,15333808649;4973.021973
2022-04-04,3522.364990,3535.148193,3422.000977,3521.241211,3521.241211,18209969743;4922.798828
2022-04-05,3521.239746,3546.706787,3410.547607,3411.792480,3411.792480,16681503199;5036.681152
2022-04-06,3411.672119,3411.672119,3171.205078,3171.691895,3171.691895,25632563639;5059.817383
2022-04-07,3172.197266,3263.474609,3155.581055,3233.274658,3233.274658,16745496605;5198.896973
2022-04-08,3233.272461,3301.607422,3179.142334,3192.073975,3192.073975,17557050669;5289.770996
2022-04-09,3191.976074,3261.963135,3187.469238,3261.916260,3261.916260,9908112156;5204.958496
2022-04-10,3261.291504,3303.003174,3211.866943,3211.866943,3211.866943,10427054790;5324.551758
2022-04-11,3209.576904,3214.461914,2962.756592,2981.052246,2981.052246,21891804831;5064.487793
2022-04-12,2981.420654,3077.452637,2957.872314,3030.376465,3030.376465,20235707410;5089.539063
2022-04-13,3029.877930,3123.575439,3006.481689,3118.344238,3118.344238,16088473629;5096.586426
2022-04-14,3117.821777,3139.928711,2988.435303,3019.909424,3019.909424,15821419931;5167.722168
2022-04-15,3020.134521,3044.287354,3001.123291,3040.916504,3040.916504,11256651536;5067.108398
2022-04-16,3041.123291,3074.886963,3016.421143,3062.310303,3062.310303,8766710365;5235.55957
2022-04-17,3061.881836,3075.775879,2989.043945,2993.403320,2993.403320,10463091281;5251.937988
2022-04-18,2993.483887,3062.520996,2893.912842,3057.606689,3057.606689,18629381299;5298.385742
2022-04-19,3057.570313,3125.084229,3035.535156,3104.106445,3104.106445,14156035096;5303.8125
2022-04-20,3103.935059,3157.885742,3045.288330,3077.745850,3077.745850,15547362265;5337.88623
2022-04-21,3077.829346,3173.451416,2962.410400,2987.480713,2987.480713,20783591093;5314.53125
2022-04-22,2986.938721,3024.854492,2942.358643,2964.835693,2964.835693,16782795477;5399.365234
2022-04-23,2964.802246,2975.322754,2926.740234,2938.114014,2938.114014,9116955609;5572.362305
2022-04-24,2937.347168,2961.882080,2922.128662,2922.732666,2922.732666,9696829579;5464.866699
2022-04-25,2922.990234,3018.415527,2804.507080,3009.393555,3009.393555,22332690614;5210.515625
2022-04-26,3008.946289,3026.415039,2786.253174,2808.298340,2808.298340,19052045399;5279.348145
2022-04-27,2808.645996,2911.877441,2802.273438,2888.929688,2888.929688,17419284041;5268.291016
2022-04-28,2888.849854,2973.135010,2861.821533,2936.940918,2936.940918,18443524633;5285.13916
2022-04-29,2936.776611,2943.445801,2782.435303,2815.601807,2815.601807,18771041399;5247.352539
2022-04-30,2815.533447,2836.827637,2727.406250,2730.186768,2730.186768,13520941867;5350.726563
2022-05-01,2729.994141,2838.704346,2728.078857,2827.756104,2827.756104,15332730152;5402.697266
2022-05-02,2827.614014,2874.145996,2785.522949,2857.410400,2857.410400,18609741545;5505.283691
2022-05-03,2857.152344,2859.193359,2762.118652,2783.476318,2783.476318,13026093219;5768.289551
2022-05-04,2783.131104,2956.686768,2779.273682,2940.644775,2940.644775,18186749944;5831.16748
2022-05-05,2940.226563,2948.960693,2704.916260,2749.213135,2749.213135,22642925048;5795.708496
2022-05-06,2748.931641,2754.837646,2645.335205,2694.979736,2694.979736,21027599270;5746.807129
2022-05-07,2694.991943,2696.652832,2599.523438,2636.093018,2636.093018,13369276367;5829.501465
2022-05-08,2636.121826,2638.830566,2498.430176,2517.459961,2517.459961,20802269935;5982.45752
2022-05-09,2518.508301,2528.258057,2238.062744,2245.430420,2245.430420,36333567678;6174.528809
2022-05-10,2242.650391,2450.760254,2206.756836,2343.510986,2343.510986,38202099639;6378.849121
2022-05-11,2342.754150,2441.079346,2018.855591,2072.108643,2072.108643,45743399154;7204.771484
